"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"PSME1",1,0,0,0,0,0,0,0,0,1,1,1
"PSME3",1,0,0,0,0,0,0,0,0,1,1,1
"PSMG2",0,0,0,0,1,0,0,0,0,1,1,1
"PSTPIP1",0,0,0,0,1,0,0,0,0,1,1,1
"PTAFR",0,0,0,0,1,0,0,0,0,1,1,1
"PTBP1",0,0,0,0,1,0,0,0,0,1,1,1
"PTCD2",0,0,0,0,1,0,0,0,0,1,1,1
"PTCHD2",1,0,0,0,0,0,0,0,0,1,1,1
"PTCHD3",0,0,0,0,1,0,0,0,0,1,1,1
"PTDSS1",1,0,0,0,0,0,0,0,0,1,1,1
"PTGDR",0,0,0,0,1,0,0,0,0,1,1,1
"PTGER4",0,0,0,0,1,0,0,0,0,1,1,1
"PTGES3L",1,0,0,0,0,0,0,0,0,1,1,1
"PTGFR",0,0,0,0,1,0,0,0,0,1,1,1
"PTK2",0,0,0,0,1,0,0,0,0,1,1,1
"PTP4A2",0,0,0,0,1,0,0,0,0,1,1,1
"PTPN14",1,0,0,0,0,0,0,0,0,1,1,1
"PTPN21",1,0,0,0,0,0,0,0,0,1,1,1
"PTPN3",1,0,0,0,0,0,0,0,0,1,1,1
"PTPN4",0,0,0,0,1,0,0,0,0,1,1,1
"PTPN6",0,0,0,0,1,0,0,0,0,1,1,1
"PTPRC",0,0,0,0,0,1,0,0,0,1,1,1
"PTPRE",1,0,0,0,0,0,0,0,0,1,1,1
"PTPRH",1,0,0,0,0,0,0,0,0,1,1,1
"PTPRK",1,0,0,0,0,0,0,0,0,1,1,1
"PTPRN",1,0,0,0,0,0,0,0,0,1,1,1
"PTPRO",1,0,0,0,0,0,0,0,0,1,1,1
"PTPRS",0,0,0,0,1,0,0,0,0,1,1,1
"PTPRT",0,0,0,0,1,0,0,0,0,1,1,1
"PUM1",1,0,0,0,0,0,0,0,0,1,1,1
"PURB",0,0,0,0,1,0,0,0,0,1,1,1
"PURG",1,0,0,0,0,0,0,0,0,1,1,1
"PUS1",0,0,0,0,1,0,0,0,0,1,1,1
"PVRL2",0,0,0,0,1,0,0,0,0,1,1,1
"PYCARD",0,0,0,0,0,1,0,0,0,1,1,1
"PYCR1",1,0,0,0,0,0,0,0,0,1,1,1
"PYGB",1,0,0,0,0,0,0,0,0,1,1,1
"PYGL",0,0,0,0,1,0,0,0,0,1,1,1
"PYGM",0,0,0,0,1,0,0,0,0,1,1,1
"PYHIN1",1,0,0,0,0,0,0,0,0,1,1,1
"PZP",0,0,0,0,1,0,0,0,0,1,1,1
"QARS",0,0,0,0,1,0,0,0,0,1,1,1
"QPCT",1,0,0,0,0,0,0,0,0,1,1,1
"QRFPR",1,0,0,0,0,0,0,0,0,1,1,1
"QRICH1",0,0,0,0,1,0,0,0,0,1,1,1
"QRICH2",0,0,0,0,1,0,0,0,0,1,1,1
"QTRTD1",0,0,0,0,1,0,0,0,0,1,1,1
"R3HDM1",1,0,0,0,0,0,0,0,0,1,1,1
"R3HDML",0,0,0,0,1,0,0,0,0,1,1,1
"RAB11FIP1",0,0,0,0,1,0,0,0,0,1,1,1
"RAB11FIP4",0,0,0,0,0,1,0,0,0,1,1,1
"RAB13",1,0,0,0,0,0,0,0,0,1,1,1
"RAB23",1,0,0,0,0,0,0,0,0,1,1,1
"RAB27A",1,0,0,0,0,0,0,0,0,1,1,1
"RAB38",0,0,0,0,1,0,0,0,0,1,1,1
"RAB3IP",0,0,0,0,1,0,0,0,0,1,1,1
"RAB40A",0,0,0,0,1,0,0,0,0,1,1,1
"RAB5C",0,0,0,0,1,0,0,0,0,1,1,1
"RABGGTB",1,0,0,0,0,0,0,0,0,1,1,1
"RABIF",0,0,0,0,1,0,0,0,0,1,1,1
"RABL2B",1,0,0,0,0,0,0,0,0,1,1,1
"RACGAP1",1,0,0,0,0,0,0,0,0,1,1,1
"RAD18",0,0,0,0,1,0,0,0,0,1,1,1
"RAD50",0,0,0,0,1,0,0,0,0,1,1,1
"RAD51C",0,0,0,0,1,0,0,0,0,1,1,1
"RAD54L2",0,0,0,0,1,0,0,0,0,1,1,1
"RAD9A",1,0,0,0,0,0,0,0,0,1,1,1
"RAD9B",0,1,0,0,0,0,0,0,0,1,1,1
"RAE1",0,0,0,0,1,0,0,0,0,1,1,1
"RAG2",0,0,0,0,1,0,0,0,0,1,1,1
"RALB",0,0,0,0,1,0,0,0,0,1,1,1
"RALBP1",0,0,0,0,1,0,0,0,0,1,1,1
"RALGAPA1",1,0,0,0,0,0,0,0,0,1,1,1
"RALGAPA2",0,0,0,0,0,1,0,0,0,1,1,1
"RALGAPB",1,0,0,0,0,0,0,0,0,1,1,1
"RALGDS",0,0,0,0,1,0,0,0,0,1,1,1
"RALGPS1",0,0,0,0,1,0,0,0,0,1,1,1
"RANBP10",0,0,0,0,1,0,0,0,0,1,1,1
"RANBP17",0,0,0,0,1,0,0,0,0,1,1,1
"RANBP3",1,0,0,0,0,0,0,0,0,1,1,1
"RANBP3L",0,0,0,0,0,1,0,0,0,1,1,1
"RANBP6",0,0,0,0,0,1,0,0,0,1,1,1
"RANGAP1",1,0,0,0,0,0,0,0,0,1,1,1
"RAPGEF2",0,0,0,0,0,1,0,0,0,1,1,1
"RAPGEF3",0,0,0,0,1,0,0,0,0,1,1,1
"RAPGEF4",0,0,0,0,1,0,0,0,0,1,1,1
"RAPH1",1,0,0,0,0,0,0,0,0,1,1,1
"RARA",0,0,0,0,1,0,0,0,0,1,1,1
"RARRES1",0,0,0,0,1,0,0,0,0,1,1,1
"RARS2",1,0,0,0,0,0,0,0,0,1,1,1
"RASA2",1,0,0,0,0,0,0,0,0,1,1,1
"RASAL2",0,0,0,0,1,0,0,0,0,1,1,1
"RASAL3",1,0,0,0,0,0,0,0,0,1,1,1
"RASGEF1C",0,0,0,0,1,0,0,0,0,1,1,1
"RASGRP1",1,0,0,0,0,0,0,0,0,1,1,1
"RASGRP4",1,0,0,0,0,0,0,0,0,1,1,1
"RASL10B",1,0,0,0,0,0,0,0,0,1,1,1
"RASL11B",0,0,0,0,1,0,0,0,0,1,1,1
"RASSF4",0,0,0,0,1,0,0,0,0,1,1,1
"RAVER2",1,0,0,0,0,0,0,0,0,1,1,1
"RAX2",0,0,0,0,1,0,0,0,0,1,1,1
"RBAK-RBAKDN",0,0,0,0,0,0,0,1,0,1,1,1
"RBBP4",0,0,0,0,1,0,0,0,0,1,1,1
"RBBP8",0,0,0,0,1,0,0,0,0,1,1,1
"RBFOX2",1,0,0,0,0,0,0,0,0,1,1,1
"RBKS",1,0,0,0,0,0,0,0,0,1,1,1
"RBM10",0,0,0,0,1,0,0,0,0,1,1,1
"RBM11",0,0,0,0,0,0,0,0,1,1,1,1
"RBM12",0,0,0,0,1,0,0,0,0,1,1,1
"RBM15",0,0,0,0,1,0,0,0,0,1,1,1
"RBM44",0,0,0,0,1,0,0,0,0,1,1,1
"RBM46",0,0,0,0,1,0,0,0,0,1,1,1
"RBMS1",1,0,0,0,0,0,0,0,0,1,1,1
"RBP1",0,0,0,0,1,0,0,0,0,1,1,1
"RBP2",0,0,0,0,1,0,0,0,0,1,1,1
"RBP3",0,0,0,0,1,0,0,0,0,1,1,1
"RBP5",1,0,0,0,0,0,0,0,0,1,1,1
"RC3H1",1,0,0,0,0,0,0,0,0,1,1,1
"RC3H2",0,0,0,0,0,1,0,0,0,1,1,1
"RCAN2",0,0,0,0,1,0,0,0,0,1,1,1
"RCAN3",0,0,0,0,0,1,0,0,0,1,1,1
"RCBTB1",0,0,0,0,1,0,0,0,0,1,1,1
"RCC1",1,0,0,0,0,0,0,0,0,1,1,1
"RCC2",0,0,0,0,1,0,0,0,0,1,1,1
"RDH10",1,0,0,0,0,0,0,0,0,1,1,1
"RDH12",1,0,0,0,0,0,0,0,0,1,1,1
"RDH14",0,0,0,0,1,0,0,0,0,1,1,1
"RECK",1,0,0,0,0,0,0,0,0,1,1,1
"REEP6",1,0,0,0,0,0,0,0,0,1,1,1
"REG1A",0,0,0,0,1,0,0,0,0,1,1,1
"REL",0,0,0,0,1,0,0,0,0,1,1,1
"RELB",1,0,0,0,0,0,0,0,0,1,1,1
"REM1",0,0,0,0,1,0,0,0,0,1,1,1
"REN",1,0,0,0,0,0,0,0,0,1,1,1
"REPIN1",0,0,0,0,1,0,0,0,0,1,1,1
"RER1",1,0,0,0,0,0,0,0,0,1,1,1
"REST",0,0,0,0,0,1,0,0,0,1,1,1
"RETSAT",1,0,0,0,0,0,0,0,0,1,1,1
"REV1",1,0,0,0,0,0,0,0,0,1,1,1
"REXO1",1,0,0,0,0,0,0,0,0,1,1,1
"REXO2",0,0,0,0,1,0,0,0,0,1,1,1
"RFC2",1,0,0,0,0,0,0,0,0,1,1,1
"RFFL",0,0,0,0,1,0,0,0,0,1,1,1
"RFK",0,0,0,0,1,0,0,0,0,1,1,1
"RFPL4B",1,0,0,0,0,0,0,0,0,1,1,1
"RFT1",1,0,0,0,0,0,0,0,0,1,1,1
"RFTN1",0,0,0,0,1,0,0,0,0,1,1,1
"RFX3",1,0,0,0,0,0,0,0,0,1,1,1
"RFX4",0,0,0,0,1,0,0,0,0,1,1,1
"RFX6",0,0,0,0,1,0,0,0,0,1,1,1
"RFX7",1,0,0,0,0,0,0,0,0,1,1,1
"RGMB",1,0,0,0,0,0,0,0,0,1,1,1
"RGP1",1,0,0,0,0,0,0,0,0,1,1,1
"RGPD8",0,0,0,0,0,1,0,0,0,1,1,1
"RGR",0,0,0,0,1,0,0,0,0,1,1,1
"RGS1",0,0,0,0,1,0,0,0,0,1,1,1
"RGS12",0,0,0,0,1,0,0,0,0,1,1,1
"RGS13",0,0,0,0,1,0,0,0,0,1,1,1
"RGS22",0,0,0,0,1,0,0,0,0,1,1,1
"RGS4",1,0,0,0,0,0,0,0,0,1,1,1
"RGS6",0,0,0,0,1,0,0,0,0,1,1,1
"RGS7",0,0,0,0,0,1,0,0,0,1,1,1
"RGS7BP",0,0,0,0,1,0,0,0,0,1,1,1
"RHBDD1",0,0,0,0,1,0,0,0,0,1,1,1
"RHBDL3",1,0,0,0,0,0,0,0,0,1,1,1
"RHCG",0,0,0,0,0,1,0,0,0,1,1,1
"RHO",0,0,0,0,1,0,0,0,0,1,1,1
"RHOBTB3",1,0,0,0,0,0,0,0,0,1,1,1
"RHOH",1,0,0,0,0,0,0,0,0,1,1,1
"RHOXF2",0,0,0,0,1,0,0,0,0,1,1,1
"RHPN2",0,0,0,0,0,0,0,1,0,1,1,1
"RIBC1",0,0,0,0,1,0,0,0,0,1,1,1
"RIC8A",0,0,0,0,1,0,0,0,0,1,1,1
"RICTOR",0,0,0,0,1,0,0,0,0,1,1,1
"RILPL1",1,0,0,0,0,0,0,0,0,1,1,1
"RILPL2",1,0,0,0,0,0,0,0,0,1,1,1
"RIMBP3",0,0,0,0,1,0,0,0,0,1,1,1
"RIMS2",0,0,0,0,1,0,0,0,0,1,1,1
"RIOK1",0,0,0,0,1,0,0,0,0,1,1,1
"RIPK1",0,0,0,0,1,0,0,0,0,1,1,1
"RLIM",0,0,0,0,1,0,0,0,0,1,1,1
"RMI1",0,0,0,0,1,0,0,0,0,1,1,1
"RMND1",0,0,0,0,1,0,0,0,0,1,1,1
"RNASE6",0,0,0,0,1,0,0,0,0,1,1,1
"RNASE9",0,0,0,0,0,1,0,0,0,1,1,1
"RNASEL",1,0,0,0,0,0,0,0,0,1,1,1
"RND3",1,0,0,0,0,0,0,0,0,1,1,1
"RNF121",1,0,0,0,0,0,0,0,0,1,1,1
"RNF123",0,0,0,0,1,0,0,0,0,1,1,1
"RNF138",0,0,0,0,1,0,0,0,0,1,1,1
"RNF157",1,0,0,0,0,0,0,0,0,1,1,1
"RNF17",1,0,0,0,0,0,0,0,0,1,1,1
"RNF185",0,0,0,0,1,0,0,0,0,1,1,1
"RNF19A",1,0,0,0,0,0,0,0,0,1,1,1
"RNF20",1,0,0,0,0,0,0,0,0,1,1,1
"RNF214",1,0,0,0,0,0,0,0,0,1,1,1
"RNF216",0,0,0,0,1,0,0,0,0,1,1,1
"RNF219",0,0,0,0,1,0,0,0,0,1,1,1
"RNF26",1,0,0,0,0,0,0,0,0,1,1,1
"RNF34",0,0,0,0,1,0,0,0,0,1,1,1
"RNF38",1,0,0,0,0,0,0,0,0,1,1,1
"RNF40",1,0,0,0,0,0,0,0,0,1,1,1
"RNF41",1,0,0,0,0,0,0,0,0,1,1,1
"RNF43",0,0,0,0,1,0,0,0,0,1,1,1
"RNGTT",0,0,0,0,1,0,0,0,0,1,1,1
"ROPN1",0,0,0,0,1,0,0,0,0,1,1,1
"ROR2",0,0,0,0,1,0,0,0,0,1,1,1
"RORC",0,0,0,0,1,0,0,0,0,1,1,1
"RP11-1220K2.2",0,0,0,0,1,0,0,0,0,1,1,1
"RP11-1407O15.2",0,0,0,0,1,0,0,0,0,1,1,1
"RP11-295K3.1",0,0,0,0,1,0,0,0,0,1,1,1
"RP1L1",0,0,0,0,1,0,0,0,0,1,1,1
"RP4-576H24.4",0,0,0,0,1,0,0,0,0,1,1,1
"RPA2",0,0,0,0,1,0,0,0,0,1,1,1
"RPAP1",0,0,0,0,1,0,0,0,0,1,1,1
"RPEL1",0,0,0,0,1,0,0,0,0,1,1,1
"RPL10A",1,0,0,0,0,0,0,0,0,1,1,1
"RPL17-C18orf32",1,0,0,0,0,0,0,0,0,1,1,1
"RPL22",1,0,0,0,0,0,0,0,0,1,1,1
"RPL3L",0,0,0,0,1,0,0,0,0,1,1,1
"RPL4",1,0,0,0,0,0,0,0,0,1,1,1
"RPL9",0,0,0,0,1,0,0,0,0,1,1,1
"RPN2",0,0,0,0,0,1,0,0,0,1,1,1
"RPP14",0,0,0,0,1,0,0,0,0,1,1,1
"RPS10",0,0,0,0,1,0,0,0,0,1,1,1
"RPS25",1,0,0,0,0,0,0,0,0,1,1,1
"RPS6KA1",0,0,0,0,1,0,0,0,0,1,1,1
"RPS6KA3",1,0,0,0,0,0,0,0,0,1,1,1
"RPS6KA4",0,0,0,0,1,0,0,0,0,1,1,1
"RPS6KA5",0,0,0,0,1,0,0,0,0,1,1,1
"RPS6KC1",0,0,0,0,1,0,0,0,0,1,1,1
"RPTOR",1,0,0,0,0,0,0,0,0,1,1,1
"RPUSD3",1,0,0,0,0,0,0,0,0,1,1,1
"RRAGC",0,0,0,0,1,0,0,0,0,1,1,1
"RRM1",1,0,0,0,0,0,0,0,0,1,1,1
"RRM2",0,0,0,0,0,0,0,1,0,1,1,1
"RRN3",0,0,0,0,1,0,0,0,0,1,1,1
"RRN3P1",0,0,0,0,0,0,0,1,0,1,1,1
"RRP12",0,0,0,0,1,0,0,0,0,1,1,1
"RRS1",0,0,1,0,0,0,0,0,0,1,1,1
"RS1",0,0,0,0,1,0,0,0,0,1,1,1
"RSAD1",0,0,0,0,1,0,0,0,0,1,1,1
"RSPH3",1,0,0,0,0,0,0,0,0,1,1,1
"RSPH4A",0,0,0,0,1,0,0,0,0,1,1,1
"RSPO1",1,0,0,0,0,0,0,0,0,1,1,1
"RSPO3",1,0,0,0,0,0,0,0,0,1,1,1
"RTKN",1,0,0,0,0,0,0,0,0,1,1,1
"RTN1",1,0,0,0,0,0,0,0,0,1,1,1
"RTN4",0,0,0,0,1,0,0,0,0,1,1,1
"RUFY1",0,0,0,0,1,0,0,0,0,1,1,1
"RUFY4",0,0,0,0,1,0,0,0,0,1,1,1
"RUNX1T1",1,0,0,0,0,0,0,0,0,1,1,1
"RUNX2",0,0,0,0,1,0,0,0,0,1,1,1
"RWDD3",0,0,0,0,0,1,0,0,0,1,1,1
"RWDD4",0,0,0,0,0,1,0,0,0,1,1,1
"RXFP4",0,0,0,0,1,0,0,0,0,1,1,1
"S100PBP",0,0,0,0,1,0,0,0,0,1,1,1
"SAA2",1,0,0,0,0,0,0,0,0,1,1,1
"SAAL1",0,0,0,0,0,0,0,1,0,1,1,1
"SAFB2",0,0,0,0,1,0,0,0,0,1,1,1
"SALL1",0,0,0,0,1,0,0,0,0,1,1,1
"SALL3",0,0,0,0,1,0,0,0,0,1,1,1
"SAMD10",0,0,0,0,1,0,0,0,0,1,1,1
"SAMD15",0,0,0,0,1,0,0,0,0,1,1,1
"SAMD4A",0,0,0,0,1,0,0,0,0,1,1,1
"SAMD4B",0,0,0,0,1,0,0,0,0,1,1,1
"SAMD8",0,0,0,0,1,0,0,0,0,1,1,1
"SAMD9",0,0,0,0,1,0,0,0,0,1,1,1
"SAMM50",1,0,0,0,0,0,0,0,0,1,1,1
"SAP130",0,0,1,0,0,0,0,0,0,1,1,1
"SAP18",1,0,0,0,0,0,0,0,0,1,1,1
"SARS",0,1,0,0,0,0,0,0,0,1,1,1
"SARS2",1,0,0,0,0,0,0,0,0,1,1,1
"SART3",1,0,0,0,0,0,0,0,0,1,1,1
"SASH1",0,0,0,0,1,0,0,0,0,1,1,1
"SAT1",1,0,0,0,0,0,0,0,0,1,1,1
"SATB2",0,0,0,0,1,0,0,0,0,1,1,1
"SATL1",1,0,0,0,0,0,0,0,0,1,1,1
"SBDS",0,0,1,0,0,0,0,0,0,1,1,1
"SBF1",1,0,0,0,0,0,0,0,0,1,1,1
"SBF2",0,0,0,0,1,0,0,0,0,1,1,1
"SBNO1",0,0,0,0,1,0,0,0,0,1,1,1
"SBNO2",1,0,0,0,0,0,0,0,0,1,1,1
"SCAMP2",0,0,0,0,1,0,0,0,0,1,1,1
"SCAMP3",1,0,0,0,0,0,0,0,0,1,1,1
"SCAMP4",0,0,0,0,1,0,0,0,0,1,1,1
"SCAP",0,0,0,0,1,0,0,0,0,1,1,1
"SCARB1",0,0,0,0,1,0,0,0,0,1,1,1
"SCD",0,0,0,0,1,0,0,0,0,1,1,1
"SCG2",1,0,0,0,0,0,0,0,0,1,1,1
"SCGB2A1",0,0,0,0,1,0,0,0,0,1,1,1
"SCGB2A2",0,0,1,0,0,0,0,0,0,1,1,1
"SCLT1",0,0,0,0,1,0,0,0,0,1,1,1
"SCLY",0,0,0,0,1,0,0,0,0,1,1,1
"SCN10A",1,0,0,0,0,0,0,0,0,1,1,1
"SCN1A",0,0,0,0,1,0,0,0,0,1,1,1
"SCN9A",1,0,0,0,0,0,0,0,0,1,1,1
"SCUBE3",1,0,0,0,0,0,0,0,0,1,1,1
"SCYL3",0,0,0,0,1,0,0,0,0,1,1,1
"SDAD1",0,0,0,0,1,0,0,0,0,1,1,1
"SDC3",1,0,0,0,0,0,0,0,0,1,1,1
"SDCCAG8",0,0,0,0,1,0,0,0,0,1,1,1
"SDK1",1,0,0,0,0,0,0,0,0,1,1,1
"SDPR",0,0,0,0,1,0,0,0,0,1,1,1
"SEC11A",1,0,0,0,0,0,0,0,0,1,1,1
"SEC14L4",0,0,0,0,1,0,0,0,0,1,1,1
"SEC14L5",0,0,0,0,0,0,0,1,0,1,1,1
"SEC16B",1,0,0,0,0,0,0,0,0,1,1,1
"SEC24C",1,0,0,0,0,0,0,0,0,1,1,1
"SECISBP2L",1,0,0,0,0,0,0,0,0,1,1,1
"SEL1L",0,0,0,0,0,0,0,1,0,1,1,1
"SEL1L3",0,0,0,0,1,0,0,0,0,1,1,1
"SELE",0,0,0,0,1,0,0,0,0,1,1,1
"SELP",0,0,0,0,1,0,0,0,0,1,1,1
"SEMA3C",0,0,1,0,0,0,0,0,0,1,1,1
"SEMA3D",0,0,0,0,1,0,0,0,0,1,1,1
"SEMA3F",0,0,0,0,0,1,0,0,0,1,1,1
"SEMA3G",0,0,0,0,1,0,0,0,0,1,1,1
"SEMA4A",0,0,0,0,1,0,0,0,0,1,1,1
"SEMA4F",0,0,0,0,1,0,0,0,0,1,1,1
"SEMA6C",0,0,0,0,1,0,0,0,0,1,1,1
"SEMA7A",0,0,0,0,1,0,0,0,0,1,1,1
"SEMG2",0,0,0,0,1,0,0,0,0,1,1,1
"SENP5",1,0,0,0,0,0,0,0,0,1,1,1
"SENP8",0,0,0,0,1,0,0,0,0,1,1,1
"SEPHS1",1,0,0,0,0,0,0,0,0,1,1,1
"SEPN1",1,0,0,0,0,0,0,0,0,1,1,1
"SEPT10",1,0,0,0,0,0,0,0,0,1,1,1
"SEPT12",1,0,0,0,0,0,0,0,0,1,1,1
"SEPT14",0,0,0,0,1,0,0,0,0,1,1,1
"SEPT3",1,0,0,0,0,0,0,0,0,1,1,1
"SEPT7",0,0,0,0,1,0,0,0,0,1,1,1
"SEPT8",1,0,0,0,0,0,0,0,0,1,1,1
"SEPW1",1,0,0,0,0,0,0,0,0,1,1,1
"SERINC5",0,0,0,0,1,0,0,0,0,1,1,1
"SERPINA1",0,0,0,0,1,0,0,0,0,1,1,1
"SERPINA10",0,0,0,0,1,0,0,0,0,1,1,1
"SERPINA11",0,0,1,0,0,0,0,0,0,1,1,1
"SERPINA12",0,0,0,0,1,0,0,0,0,1,1,1
"SERPINA4",1,0,0,0,0,0,0,0,0,1,1,1
"SERPINA9",0,0,0,0,1,0,0,0,0,1,1,1
"SERPINB1",0,0,0,0,1,0,0,0,0,1,1,1
"SERPINE2",0,0,0,0,1,0,0,0,0,1,1,1
"SERPINF1",0,0,0,0,1,0,0,0,0,1,1,1
"SESN2",0,0,0,0,1,0,0,0,0,1,1,1
"SESTD1",0,0,0,0,1,0,0,0,0,1,1,1
"SETD1B",1,0,0,0,0,0,0,0,0,1,1,1
"SETD2",0,0,0,0,1,0,0,0,0,1,1,1
"SETD4",1,0,0,0,0,0,0,0,0,1,1,1
"SETD9",1,0,0,0,0,0,0,0,0,1,1,1
"SETDB1",1,0,0,0,0,0,0,0,0,1,1,1
"SETX",0,0,0,0,1,0,0,0,0,1,1,1
"SEZ6",1,0,0,0,0,0,0,0,0,1,1,1
"SEZ6L2",0,0,0,0,1,0,0,0,0,1,1,1
"SF3A3",1,0,0,0,0,0,0,0,0,1,1,1
"SFRP1",1,0,0,0,0,0,0,0,0,1,1,1
"SFRP4",0,0,0,0,1,0,0,0,0,1,1,1
"SFTPA1",0,0,0,0,1,0,0,0,0,1,1,1
"SFTPC",1,0,0,0,0,0,0,0,0,1,1,1
"SFTPD",1,0,0,0,0,0,0,0,0,1,1,1
"SFXN1",0,0,0,0,1,0,0,0,0,1,1,1
"SFXN5",0,0,0,0,1,0,0,0,0,1,1,1
"SGCD",0,0,0,0,1,0,0,0,0,1,1,1
"SGK1",0,0,0,0,1,0,0,0,0,1,1,1
"SGK2",0,0,0,0,1,0,0,0,0,1,1,1
"SGOL2",0,0,0,0,1,0,0,0,0,1,1,1
"SGSM1",0,0,0,0,1,0,0,0,0,1,1,1
"SGSM3",0,0,0,0,1,0,0,0,0,1,1,1
"SGTB",1,0,0,0,0,0,0,0,0,1,1,1
"SH2B1",0,0,0,0,1,0,0,0,0,1,1,1
"SH2D1A",1,0,0,0,0,0,0,0,0,1,1,1
"SH2D3A",0,0,0,0,1,0,0,0,0,1,1,1
"SH2D5",0,0,0,0,1,0,0,0,0,1,1,1
"SH2D7",1,0,0,0,0,0,0,0,0,1,1,1
"SH3BP5L",0,0,0,0,1,0,0,0,0,1,1,1
"SH3D19",0,0,0,0,1,0,0,0,0,1,1,1
"SH3PXD2A",0,0,0,0,1,0,0,0,0,1,1,1
"SH3RF2",0,0,0,0,1,0,0,0,0,1,1,1
"SHANK3",0,0,0,0,1,0,0,0,0,1,1,1
"SHARPIN",1,0,0,0,0,0,0,0,0,1,1,1
"SHD",0,0,0,0,1,0,0,0,0,1,1,1
"SHISA5",0,0,0,0,1,0,0,0,0,1,1,1
"SHMT2",0,0,0,0,1,0,0,0,0,1,1,1
"SHOX2",1,0,0,0,0,0,0,0,0,1,1,1
"SHPRH",0,0,0,0,1,0,0,0,0,1,1,1
"SHROOM1",1,0,0,0,0,0,0,0,0,1,1,1
"SHROOM2",0,0,0,0,1,0,0,0,0,1,1,1
"SHROOM4",0,0,0,0,1,0,0,0,0,1,1,1
"SIDT2",1,0,0,0,0,0,0,0,0,1,1,1
"SIGLEC11",0,0,0,0,1,0,0,0,0,1,1,1
"SIGLEC12",0,0,0,0,1,0,0,0,0,1,1,1
"SIGLEC14",1,0,0,0,0,0,0,0,0,1,1,1
"SIGLEC5",1,0,0,0,0,0,0,0,0,1,1,1
"SIGLEC7",0,0,0,0,1,0,0,0,0,1,1,1
"SIGLEC8",0,0,0,0,1,0,0,0,0,1,1,1
"SIL1",0,0,0,0,1,0,0,0,0,1,1,1
"SIM1",0,0,0,0,1,0,0,0,0,1,1,1
"SIM2",0,0,0,0,1,0,0,0,0,1,1,1
"SIMC1",0,0,0,0,1,0,0,0,0,1,1,1
"SIPA1",0,0,1,0,0,0,0,0,0,1,1,1
"SIPA1L3",0,0,0,0,1,0,0,0,0,1,1,1
"SIRPA",1,0,0,0,0,0,0,0,0,1,1,1
"SIRT7",0,0,0,0,1,0,0,0,0,1,1,1
"SIX1",0,0,0,0,1,0,0,0,0,1,1,1
"SKI",1,0,0,0,0,0,0,0,0,1,1,1
"SKIL",0,0,0,0,1,0,0,0,0,1,1,1
"SKIV2L2",0,0,0,0,1,0,0,0,0,1,1,1
"SKOR1",0,0,0,0,1,0,0,0,0,1,1,1
"SLC10A1",0,0,0,0,1,0,0,0,0,1,1,1
"SLC11A1",1,0,0,0,0,0,0,0,0,1,1,1
"SLC11A2",1,0,0,0,0,0,0,0,0,1,1,1
"SLC12A1",1,0,0,0,0,0,0,0,0,1,1,1
"SLC12A3",1,0,0,0,0,0,0,0,0,1,1,1
"SLC12A8",0,0,0,0,1,0,0,0,0,1,1,1
"SLC14A2",1,0,0,0,0,0,0,0,0,1,1,1
"SLC15A4",1,0,0,0,0,0,0,0,0,1,1,1
"SLC16A2",1,0,0,0,0,0,0,0,0,1,1,1
"SLC17A4",0,0,0,0,0,0,0,1,0,1,1,1
"SLC17A5",0,0,0,0,1,0,0,0,0,1,1,1
"SLC1A1",0,0,0,0,1,0,0,0,0,1,1,1
"SLC1A3",0,0,0,0,0,1,0,0,0,1,1,1
"SLC20A2",1,0,0,0,0,0,0,0,0,1,1,1
"SLC22A11",0,0,0,0,1,0,0,0,0,1,1,1
"SLC22A12",0,0,0,0,1,0,0,0,0,1,1,1
"SLC22A18",0,0,0,0,1,0,0,0,0,1,1,1
"SLC22A18AS",0,0,0,0,1,0,0,0,0,1,1,1
"SLC22A2",0,0,0,0,1,0,0,0,0,1,1,1
"SLC22A23",0,0,0,0,1,0,0,0,0,1,1,1
"SLC22A25",1,0,0,0,0,0,0,0,0,1,1,1
"SLC22A8",1,0,0,0,0,0,0,0,0,1,1,1
"SLC23A2",0,0,0,0,1,0,0,0,0,1,1,1
"SLC24A1",1,0,0,0,0,0,0,0,0,1,1,1
"SLC25A1",0,0,0,0,1,0,0,0,0,1,1,1
"SLC25A12",0,0,0,0,0,1,0,0,0,1,1,1
"SLC25A18",0,0,0,0,1,0,0,0,0,1,1,1
"SLC25A20",0,0,0,0,1,0,0,0,0,1,1,1
"SLC25A24",1,0,0,0,0,0,0,0,0,1,1,1
"SLC25A27",0,0,0,0,0,1,0,0,0,1,1,1
"SLC25A3",1,0,0,0,0,0,0,0,0,1,1,1
"SLC25A32",0,0,0,0,1,0,0,0,0,1,1,1
"SLC26A4",1,0,0,0,0,0,0,0,0,1,1,1
"SLC26A7",1,0,0,0,0,0,0,0,0,1,1,1
"SLC27A1",0,0,0,0,1,0,0,0,0,1,1,1
"SLC27A3",1,0,0,0,0,0,0,0,0,1,1,1
"SLC29A4",0,0,0,0,1,0,0,0,0,1,1,1
"SLC2A10",0,0,0,0,1,0,0,0,0,1,1,1
"SLC2A13",0,0,0,0,1,0,0,0,0,1,1,1
