"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"NELFA",0,0,0,0,3,0,0,0,0,3,2,2
"NEURL2",0,0,0,0,3,0,0,0,0,3,2,2
"NOXRED1",0,0,0,0,2,1,0,0,0,3,2,2
"NRDE2",0,0,0,0,2,1,0,0,0,3,2,2
"NUP35",0,0,0,0,2,0,0,1,0,3,2,2
"OR52N2",0,0,0,0,3,0,0,0,0,3,2,2
"OR56A3",0,0,0,0,3,0,0,0,0,3,2,2
"OR6C4",0,0,0,0,3,0,0,0,0,3,2,2
"OVGP1",0,0,0,0,3,0,0,0,0,3,2,2
"PDK4",0,0,0,0,1,2,0,0,0,3,2,2
"PHACTR4",0,0,0,0,3,0,0,0,0,3,2,2
"PITRM1",0,0,0,0,3,0,0,0,0,3,2,2
"PLD2",0,0,0,0,3,0,0,0,0,3,2,2
"PLOD2",0,0,0,0,3,0,0,0,0,3,2,2
"POLN",0,0,0,0,3,0,0,0,0,3,2,2
"POPDC3",0,0,0,0,3,0,0,0,0,3,2,2
"POU2F1",0,0,0,0,2,1,0,0,0,3,2,2
"PPP1R13L",0,0,0,0,3,0,0,0,0,3,2,2
"PPP2R5B",0,0,0,0,3,0,0,0,0,3,2,2
"PRKCH",0,0,0,0,3,0,0,0,0,3,2,2
"PRKRIR",0,0,0,0,3,0,0,0,0,3,2,2
"PUM2",0,0,0,0,3,0,0,0,0,3,2,2
"RAB40C",0,0,0,0,3,0,0,0,0,3,2,2
"RALB",0,0,0,0,3,0,0,0,0,3,2,2
"REN",0,0,0,0,2,0,0,1,0,3,2,2
"RIPPLY3",0,0,0,0,3,0,0,0,0,3,2,2
"RIT1",0,0,0,0,3,0,0,0,0,3,2,2
"RNASE11",0,0,0,0,3,0,0,0,0,3,2,2
"RNF103",0,0,0,0,3,0,0,0,0,3,2,2
"RNMT",0,0,0,0,3,0,0,0,0,3,2,2
"RPL21",0,0,0,0,2,1,0,0,0,3,2,2
"S100PBP",0,0,0,0,3,0,0,0,0,3,2,2
"SAFB",0,0,0,0,2,1,0,0,0,3,2,2
"SCLT1",0,0,0,0,3,0,0,0,0,3,2,2
"SEC14L4",0,0,0,0,2,0,0,1,0,3,2,2
"SENP6",0,0,0,0,3,0,0,0,0,3,2,2
"SERINC5",0,0,0,0,2,1,0,0,0,3,2,2
"SESN1",0,0,0,0,3,0,0,0,0,3,2,2
"SF3B3",0,0,0,0,3,0,0,0,0,3,2,2
"SGCG",0,0,0,0,2,1,0,0,0,3,2,2
"SH2B2",0,0,0,0,3,0,0,0,0,3,2,2
"SHMT2",0,0,0,0,3,0,0,0,0,3,2,2
"SKIV2L",0,0,0,0,3,0,0,0,0,3,2,2
"SLC18B1",0,0,0,0,3,0,0,0,0,3,2,2
"SLC24A2",0,0,0,0,2,1,0,0,0,3,2,2
"SLC27A3",1,0,0,0,2,0,0,0,0,3,2,2
"SLC35A5",0,0,0,0,3,0,0,0,0,3,2,2
"SLTM",0,0,0,0,3,0,0,0,0,3,2,2
"SMOX",0,0,0,0,3,0,0,0,0,3,2,2
"SOX6",0,0,0,0,3,0,0,0,0,3,2,2
"SPACA3",0,0,0,0,3,0,0,0,0,3,2,2
"SPATA32",0,0,0,0,3,0,0,0,0,3,2,2
"SPHK2",0,0,0,0,3,0,0,0,0,3,2,2
"SPINT1",0,0,0,0,3,0,0,0,0,3,2,2
"SPSB4",0,0,0,0,2,1,0,0,0,3,2,2
"TAC3",0,0,0,0,3,0,0,0,0,3,2,2
"TAP2",0,0,0,0,3,0,0,0,0,3,2,2
"TBC1D14",0,0,0,0,3,0,0,0,0,3,2,2
"TBC1D17",0,0,0,0,3,0,0,0,0,3,2,2
"TBCB",0,0,0,0,3,0,0,0,0,3,2,2
"TEAD2",0,0,0,0,3,0,0,0,0,3,2,2
"TECTB",0,0,0,0,3,0,0,0,0,3,2,2
"TGM4",0,0,0,0,2,1,0,0,0,3,2,2
"THNSL1",0,0,0,0,2,1,0,0,0,3,2,2
"TIGD4",0,0,0,0,3,0,0,0,0,3,2,2
"TIMM17A",0,0,0,0,1,0,0,1,1,3,2,2
"TMEM144",0,0,0,0,2,1,0,0,0,3,2,2
"TMEM159",0,0,0,0,3,0,0,0,0,3,2,2
"TMEM169",0,0,0,0,3,0,0,0,0,3,2,2
"TMEM44",0,0,0,0,3,0,0,0,0,3,2,2
"TNRC6A",0,0,0,0,3,0,0,0,0,3,2,2
"TOR1AIP1",1,0,0,0,1,1,0,0,0,3,2,2
"TPP2",0,0,0,0,3,0,0,0,0,3,2,2
"TREM1",0,0,0,0,2,1,0,0,0,3,2,2
"TRIM10",0,0,0,0,3,0,0,0,0,3,2,2
"TRIM32",0,0,0,0,2,1,0,0,0,3,2,2
"TRIM43",0,0,0,0,0,3,0,0,0,3,2,2
"TSEN15",1,0,0,0,2,0,0,0,0,3,2,2
"TSGA10",0,0,0,0,2,1,0,0,0,3,2,2
"TTC5",0,0,0,0,3,0,0,0,0,3,2,2
"TTLL6",0,0,0,0,3,0,0,0,0,3,2,2
"TYMS",0,0,0,0,3,0,0,0,0,3,2,2
"UCK2",0,0,0,0,2,1,0,0,0,3,2,2
"UPK2",0,0,0,0,3,0,0,0,0,3,2,2
"VAX2",0,0,0,0,3,0,0,0,0,3,2,2
"WBP11",0,0,0,0,3,0,0,0,0,3,2,2
"WDFY1",0,0,0,0,3,0,0,0,0,3,2,2
"XKR9",0,0,0,0,3,0,0,0,0,3,2,2
"ZBTB41",0,0,0,0,3,0,0,0,0,3,2,2
"ZFAND2A",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF121",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF239",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF37A",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF506",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF607",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF704",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF76",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF768",0,0,0,0,3,0,0,0,0,3,2,2
"ZNF92",0,0,0,0,3,0,0,0,0,3,2,2
"ZRANB1",0,0,0,0,3,0,0,0,0,3,2,2
"A3GALT2",0,0,0,0,2,0,0,0,0,2,2,2
"AADACL4",0,0,0,0,2,0,0,0,0,2,2,2
"AARS",0,0,0,0,1,1,0,0,0,2,2,2
"ABAT",0,0,0,0,1,0,0,1,0,2,2,2
"ABCD3",0,0,0,0,1,1,0,0,0,2,2,2
"ABCE1",0,0,0,0,2,0,0,0,0,2,2,2
"ABCG5",0,0,0,0,1,1,0,0,0,2,2,2
"ABHD1",0,0,0,0,2,0,0,0,0,2,2,2
"ABHD15",0,0,0,0,2,0,0,0,0,2,2,2
"ABHD17A",0,0,0,0,2,0,0,0,0,2,2,2
"ABHD2",0,0,0,0,2,0,0,0,0,2,2,2
"ABHD3",0,0,0,0,2,0,0,0,0,2,2,2
"ABHD6",1,0,0,0,1,0,0,0,0,2,2,2
"ABR",0,0,0,0,2,0,0,0,0,2,2,2
"AC004381.6",0,0,0,0,2,0,0,0,0,2,2,2
"AC006435.1",0,0,0,0,1,1,0,0,0,2,2,2
"AC007956.1",0,0,0,0,2,0,0,0,0,2,2,2
"AC087645.1",0,0,0,0,1,0,0,1,0,2,2,2
"ACAA2",0,0,0,0,2,0,0,0,0,2,2,2
"ACAD10",0,0,0,0,2,0,0,0,0,2,2,2
"ACADM",0,0,0,0,2,0,0,0,0,2,2,2
"ACADS",0,0,0,0,2,0,0,0,0,2,2,2
"ACER1",0,0,0,0,2,0,0,0,0,2,2,2
"ACKR2",0,0,0,0,2,0,0,0,0,2,2,2
"ACMSD",0,0,0,0,1,0,0,0,1,2,2,2
"ACOT1",0,0,0,0,2,0,0,0,0,2,2,2
"ACOT7",0,0,0,0,2,0,0,0,0,2,2,2
"ACPP",0,0,0,0,1,1,0,0,0,2,2,2
"ACPT",0,0,0,0,2,0,0,0,0,2,2,2
"ACSF2",0,0,0,0,2,0,0,0,0,2,2,2
"ACSF3",0,0,0,0,2,0,0,0,0,2,2,2
"ACSS2",0,0,0,0,2,0,0,0,0,2,2,2
"ACTB",0,0,0,0,2,0,0,0,0,2,2,2
"ACTBL2",0,0,0,0,2,0,0,0,0,2,2,2
"ACTG1",0,0,0,0,2,0,0,0,0,2,2,2
"ACTL7A",0,0,0,0,2,0,0,0,0,2,2,2
"ACTR10",0,0,0,0,2,0,0,0,0,2,2,2
"ACTR1A",0,0,0,0,2,0,0,0,0,2,2,2
"ACTR3B",0,0,0,0,1,0,0,1,0,2,2,2
"ACTR6",0,0,0,0,2,0,0,0,0,2,2,2
"ACVR1",0,0,0,0,1,0,0,1,0,2,2,2
"ACVR2A",0,0,0,0,2,0,0,0,0,2,2,2
"ACVR2B",0,0,0,0,2,0,0,0,0,2,2,2
"ADAMTS15",0,0,0,0,2,0,0,0,0,2,2,2
"ADAP1",0,0,0,0,2,0,0,0,0,2,2,2
"ADAR",0,0,0,0,1,1,0,0,0,2,2,2
"ADH5",0,0,0,0,2,0,0,0,0,2,2,2
"ADORA2A",0,0,0,0,2,0,0,0,0,2,2,2
"ADPRH",0,0,0,0,1,1,0,0,0,2,2,2
"ADRA1D",0,0,0,0,2,0,0,0,0,2,2,2
"ADSL",0,0,0,0,0,0,1,1,0,2,2,2
"AEBP2",0,0,0,0,2,0,0,0,0,2,2,2
"AFMID",0,0,0,0,2,0,0,0,0,2,2,2
"AGAP6",0,0,0,0,2,0,0,0,0,2,2,2
"AGBL2",0,0,0,0,1,0,0,1,0,2,2,2
"AGER",0,0,0,0,2,0,0,0,0,2,2,2
"AGFG2",0,0,0,0,2,0,0,0,0,2,2,2
"AGMAT",0,0,0,0,2,0,0,0,0,2,2,2
"AGPS",0,0,0,0,1,0,0,1,0,2,2,2
"AGTR1",0,0,0,0,1,1,0,0,0,2,2,2
"AHCYL1",0,0,0,0,2,0,0,0,0,2,2,2
"AHSA1",0,0,0,0,2,0,0,0,0,2,2,2
"AIFM2",0,0,0,0,2,0,0,0,0,2,2,2
"AIMP1",0,0,0,0,1,0,0,1,0,2,2,2
"AKAP7",0,0,0,0,1,1,0,0,0,2,2,2
"AKR1A1",0,0,0,0,2,0,0,0,0,2,2,2
"AKR1B15",0,0,0,0,2,0,0,0,0,2,2,2
"AKR1C4",0,0,0,0,2,0,0,0,0,2,2,2
"AKR1E2",1,0,0,0,1,0,0,0,0,2,2,2
"AKR7A3",0,0,0,0,2,0,0,0,0,2,2,2
"AKT2",1,0,0,0,1,0,0,0,0,2,2,2
"AKT3",0,0,0,0,2,0,0,0,0,2,2,2
"ALAS2",0,0,0,0,2,0,0,0,0,2,2,2
"ALDH16A1",0,0,0,0,1,1,0,0,0,2,2,2
"ALDH1L2",0,0,0,0,2,0,0,0,0,2,2,2
"ALDH2",0,0,0,0,1,0,0,1,0,2,2,2
"ALG10",0,0,0,0,2,0,0,0,0,2,2,2
"ALG2",0,0,0,0,2,0,0,0,0,2,2,2
"ALG3",0,0,0,0,2,0,0,0,0,2,2,2
"ALKBH3",0,0,0,0,2,0,0,0,0,2,2,2
"ALOX12",0,0,0,0,1,1,0,0,0,2,2,2
"ALOXE3",0,0,0,0,2,0,0,0,0,2,2,2
"ALS2CR11",0,0,0,0,2,0,0,0,0,2,2,2
"ALX4",0,0,0,0,2,0,0,0,0,2,2,2
"AMBN",0,0,0,0,2,0,0,0,0,2,2,2
"AMBP",0,0,0,0,2,0,0,0,0,2,2,2
"AMDHD2",0,0,0,0,2,0,0,0,0,2,2,2
"AMFR",0,0,0,0,1,1,0,0,0,2,2,2
"AMHR2",0,0,0,0,2,0,0,0,0,2,2,2
"AMMECR1",0,0,0,0,2,0,0,0,0,2,2,2
"AMOTL2",0,0,0,0,2,0,0,0,0,2,2,2
"AMT",0,0,0,0,2,0,0,0,0,2,2,2
"ANAPC5",0,0,0,0,2,0,0,0,0,2,2,2
"ANG",0,0,0,0,2,0,0,0,0,2,2,2
"ANGEL1",0,0,0,0,2,0,0,0,0,2,2,2
"ANGEL2",0,0,0,0,2,0,0,0,0,2,2,2
"ANGPTL2",0,0,0,0,2,0,0,0,0,2,2,2
"ANGPTL7",0,0,0,0,2,0,0,0,0,2,2,2
"ANKAR",0,0,0,0,2,0,0,0,0,2,2,2
"ANKRD10",0,0,0,0,2,0,0,0,0,2,2,2
"ANKRD13B",0,0,0,0,2,0,0,0,0,2,2,2
"ANKRD34A",0,0,0,0,2,0,0,0,0,2,2,2
"ANKRD42",0,0,0,0,2,0,0,0,0,2,2,2
"ANKRD45",0,0,0,0,2,0,0,0,0,2,2,2
"ANKRD54",0,0,0,0,2,0,0,0,0,2,2,2
"ANKS3",0,0,0,0,2,0,0,0,0,2,2,2
"ANKZF1",0,0,0,0,1,0,0,1,0,2,2,2
"ANO10",0,0,0,0,2,0,0,0,0,2,2,2
"ANP32A",0,0,0,0,1,1,0,0,0,2,2,2
"ANXA7",0,0,0,0,2,0,0,0,0,2,2,2
"AP000349.1",0,0,0,0,2,0,0,0,0,2,2,2
"AP000350.10",0,0,0,0,2,0,0,0,0,2,2,2
"AP1B1",0,0,0,0,2,0,0,0,0,2,2,2
"AP3B1",0,0,0,0,2,0,0,0,0,2,2,2
"AP3B2",0,0,0,0,2,0,0,0,0,2,2,2
"AP4E1",0,0,0,0,1,1,0,0,0,2,2,2
"AP5M1",0,0,0,0,2,0,0,0,0,2,2,2
"APAF1",0,0,0,0,1,1,0,0,0,2,2,2
"APBA3",0,0,0,0,1,1,0,0,0,2,2,2
"APBB1",0,0,0,0,1,0,0,1,0,2,2,2
"APIP",0,0,0,0,1,0,0,1,0,2,2,2
"APLP2",0,0,0,0,2,0,0,0,0,2,2,2
"APOBEC1",0,0,0,0,2,0,0,0,0,2,2,2
"APOD",0,0,0,0,2,0,0,0,0,2,2,2
"APOF",0,0,0,0,2,0,0,0,0,2,2,2
"APOL4",0,0,0,0,2,0,0,0,0,2,2,2
"APOL5",0,0,0,0,2,0,0,0,0,2,2,2
"AQP3",0,0,0,0,2,0,0,0,0,2,2,2
"AQP6",0,0,0,0,2,0,0,0,0,2,2,2
"ARFGAP3",0,0,0,0,1,1,0,0,0,2,2,2
"ARHGAP10",0,0,0,0,2,0,0,0,0,2,2,2
"ARHGAP12",0,0,0,0,2,0,0,0,0,2,2,2
"ARHGAP15",0,0,0,0,2,0,0,0,0,2,2,2
"ARHGAP17",0,0,0,0,2,0,0,0,0,2,2,2
"ARHGAP18",0,0,0,0,1,1,0,0,0,2,2,2
"ARHGAP4",0,0,0,0,2,0,0,0,0,2,2,2
"ARHGAP8",0,0,0,0,2,0,0,0,0,2,2,2
"ARHGEF16",0,0,0,0,2,0,0,0,0,2,2,2
"ARHGEF19",0,0,0,0,2,0,0,0,0,2,2,2
"ARHGEF39",0,0,0,0,2,0,0,0,0,2,2,2
"ARHGEF9",0,0,0,0,2,0,0,0,0,2,2,2
"ARID1B",0,0,0,0,1,1,0,0,0,2,2,2
"ARID3A",0,0,0,0,2,0,0,0,0,2,2,2
"ARL13B",0,0,0,0,2,0,0,0,0,2,2,2
"ARL3",0,0,0,0,1,1,0,0,0,2,2,2
"ARL8A",0,0,0,0,2,0,0,0,0,2,2,2
"ARL9",0,0,0,0,2,0,0,0,0,2,2,2
"ARMC1",0,0,0,0,0,2,0,0,0,2,2,2
"ARMC6",0,0,0,0,2,0,0,0,0,2,2,2
"ARMC8",0,0,0,0,2,0,0,0,0,2,2,2
"ARMC9",0,0,0,0,2,0,0,0,0,2,2,2
"ARMCX1",0,0,0,0,1,1,0,0,0,2,2,2
"ARMCX3",0,0,0,0,2,0,0,0,0,2,2,2
"ARMS2",0,0,0,0,2,0,0,0,0,2,2,2
"ARR3",0,0,0,0,2,0,0,0,0,2,2,2
"ARRB2",0,0,0,0,2,0,0,0,0,2,2,2
"ARRDC3",1,0,0,0,1,0,0,0,0,2,2,2
"ARSD",0,0,0,0,1,1,0,0,0,2,2,2
"ARSI",0,0,0,0,2,0,0,0,0,2,2,2
"ART1",0,0,0,0,2,0,0,0,0,2,2,2
"ASB13",0,0,0,0,2,0,0,0,0,2,2,2
"ASB4",0,0,0,0,2,0,0,0,0,2,2,2
"ASRGL1",0,0,0,0,1,1,0,0,0,2,2,2
"ATAD5",0,0,0,0,2,0,0,0,0,2,2,2
"ATCAY",0,0,0,0,2,0,0,0,0,2,2,2
"ATL2",0,0,0,0,2,0,0,0,0,2,2,2
"ATN1",0,0,0,0,2,0,0,0,0,2,2,2
"ATOH8",0,0,0,0,2,0,0,0,0,2,2,2
"ATP13A2",0,0,0,0,2,0,0,0,0,2,2,2
"ATP1A1",0,0,0,0,2,0,0,0,0,2,2,2
"ATP1B2",0,0,0,0,2,0,0,0,0,2,2,2
"ATP5O",0,0,0,0,2,0,0,0,0,2,2,2
"ATP6AP1L",0,0,0,0,2,0,0,0,0,2,2,2
"ATP6V1C1",0,0,0,0,1,0,0,1,0,2,2,2
"ATP6V1C2",0,0,0,0,2,0,0,0,0,2,2,2
"ATP6V1G3",0,0,0,0,1,0,0,1,0,2,2,2
"ATXN3",0,0,0,0,2,0,0,0,0,2,2,2
"ATXN7L2",0,0,0,0,2,0,0,0,0,2,2,2
"AUH",1,0,0,0,1,0,0,0,0,2,2,2
"AURKAIP1",0,0,0,0,1,1,0,0,0,2,2,2
"AURKC",0,0,0,0,2,0,0,0,0,2,2,2
"AVIL",0,0,0,0,2,0,0,0,0,2,2,2
"AVPR1A",0,0,0,0,2,0,0,0,0,2,2,2
"AXIN1",0,0,0,0,1,1,0,0,0,2,2,2
"AZGP1",0,0,0,0,2,0,0,0,0,2,2,2
"AZI1",0,0,0,0,2,0,0,0,0,2,2,2
"B3GALNT1",0,0,0,0,2,0,0,0,0,2,2,2
"B3GALT2",0,0,0,0,2,0,0,0,0,2,2,2
"B3GALT6",0,0,0,0,2,0,0,0,0,2,2,2
"B3GAT2",0,0,0,0,2,0,0,0,0,2,2,2
"B3GNT7",0,0,0,0,2,0,0,0,0,2,2,2
"B4GALT1",0,0,0,0,2,0,0,0,0,2,2,2
"B4GALT2",0,0,0,0,2,0,0,0,0,2,2,2
"B4GALT6",0,0,0,0,2,0,0,0,0,2,2,2
"BACE2",0,0,0,0,1,1,0,0,0,2,2,2
"BAP1",0,0,0,0,1,0,0,1,0,2,2,2
"BASP1",0,0,0,0,2,0,0,0,0,2,2,2
"BBS12",0,0,0,0,1,1,0,0,0,2,2,2
"BBS9",0,0,0,0,2,0,0,0,0,2,2,2
"BBX",0,0,0,0,2,0,0,0,0,2,2,2
"BCHE",0,0,0,0,2,0,0,0,0,2,2,2
"BCKDHA",0,0,0,0,2,0,0,0,0,2,2,2
"BCL10",0,0,0,0,2,0,0,0,0,2,2,2
"BCL2",0,0,0,0,2,0,0,0,0,2,2,2
"BCL2L12",0,0,0,0,1,1,0,0,0,2,2,2
"BCL3",0,0,0,0,2,0,0,0,0,2,2,2
"BDKRB1",0,0,0,0,1,1,0,0,0,2,2,2
"BECN1",0,0,0,0,2,0,0,0,0,2,2,2
"BEGAIN",0,0,0,0,2,0,0,0,0,2,2,2
"BEND3",0,0,0,0,1,1,0,0,0,2,2,2
"BEND7",0,0,0,0,2,0,0,0,0,2,2,2
"BEX5",0,0,0,0,2,0,0,0,0,2,2,2
"BFSP2",0,0,0,0,2,0,0,0,0,2,2,2
"BIN1",0,0,0,0,2,0,0,0,0,2,2,2
"BIRC7",0,0,0,0,2,0,0,0,0,2,2,2
"BMI1",0,0,0,0,2,0,0,0,0,2,2,2
"BMP1",0,0,0,0,1,1,0,0,0,2,2,2
"BMP7",0,0,0,0,2,0,0,0,0,2,2,2
"BOD1L2",0,0,0,0,2,0,0,0,0,2,2,2
"BPIFA1",0,0,0,0,1,1,0,0,0,2,2,2
"BPIFA2",0,0,0,0,2,0,0,0,0,2,2,2
"BPIFB4",0,0,0,0,2,0,0,0,0,2,2,2
"BRSK1",0,0,0,0,2,0,0,0,0,2,2,2
"BRSK2",0,0,0,0,2,0,0,0,0,2,2,2
"BSND",0,0,0,0,2,0,0,0,0,2,2,2
"BTBD1",0,0,0,0,1,1,0,0,0,2,2,2
"BTBD2",0,0,0,0,2,0,0,0,0,2,2,2
"BTG3",0,0,0,0,2,0,0,0,0,2,2,2
"BTLA",0,0,0,0,2,0,0,0,0,2,2,2
"BTN2A1",0,0,0,0,2,0,0,0,0,2,2,2
"BTN3A3",0,0,0,0,2,0,0,0,0,2,2,2
"BUB1B",0,0,0,0,2,0,0,0,0,2,2,2
"C10orf10",0,0,0,0,2,0,0,0,0,2,2,2
"C10orf107",0,0,0,0,2,0,0,0,0,2,2,2
"C10orf32",0,0,0,0,2,0,0,0,0,2,2,2
"C10orf54",0,0,0,0,2,0,0,0,0,2,2,2
"C11orf24",0,0,0,0,2,0,0,0,0,2,2,2
"C11orf35",0,0,0,0,1,0,0,1,0,2,2,2
"C11orf68",0,0,0,0,2,0,0,0,0,2,2,2
"C11orf70",0,0,0,0,2,0,0,0,0,2,2,2
"C11orf85",0,0,0,0,2,0,0,0,0,2,2,2
"C11orf88",0,0,0,0,2,0,0,0,0,2,2,2
"C12orf29",0,0,0,0,1,0,0,1,0,2,2,2
"C12orf5",0,0,0,0,2,0,0,0,0,2,2,2
"C12orf54",0,0,0,0,2,0,0,0,0,2,2,2
"C12orf60",0,0,0,0,2,0,0,0,0,2,2,2
"C12orf66",0,0,0,0,2,0,0,0,0,2,2,2
"C12orf74",0,0,0,0,2,0,0,0,0,2,2,2
"C14orf177",0,0,0,0,1,1,0,0,0,2,2,2
"C14orf93",0,0,0,0,2,0,0,0,0,2,2,2
"C15orf57",0,0,0,0,2,0,0,0,0,2,2,2
"C16orf45",0,0,0,0,2,0,0,0,0,2,2,2
"C16orf46",0,0,0,0,2,0,0,0,0,2,2,2
"C16orf59",0,0,0,0,1,1,0,0,0,2,2,2
"C16orf71",0,0,0,0,2,0,0,0,0,2,2,2
"C16orf80",0,0,0,0,2,0,0,0,0,2,2,2
"C16orf86",0,0,0,0,2,0,0,0,0,2,2,2
"C16orf93",0,0,0,0,2,0,0,0,0,2,2,2
"C17orf104",0,0,0,0,2,0,0,0,0,2,2,2
"C17orf47",0,0,0,0,2,0,0,0,0,2,2,2
"C17orf70",0,0,0,0,1,0,0,1,0,2,2,2
"C17orf75",0,0,0,0,2,0,0,0,0,2,2,2
"C17orf77",0,0,0,0,2,0,0,0,0,2,2,2
"C17orf85",1,0,0,0,1,0,0,0,0,2,2,2
"C17orf97",0,0,0,0,2,0,0,0,0,2,2,2
"C18orf54",0,0,0,0,2,0,0,0,0,2,2,2
"C19orf40",0,0,0,0,2,0,0,0,0,2,2,2
"C1QTNF7",0,0,0,0,1,1,0,0,0,2,2,2
"C1orf101",0,0,0,0,1,0,0,1,0,2,2,2
"C1orf110",0,0,0,0,2,0,0,0,0,2,2,2
"C1orf131",0,0,0,0,2,0,0,0,0,2,2,2
"C1orf198",0,0,0,0,2,0,0,0,0,2,2,2
"C1orf27",0,0,0,0,2,0,0,0,0,2,2,2
"C1orf85",0,0,0,0,2,0,0,0,0,2,2,2
"C22orf43",0,0,0,0,2,0,0,0,0,2,2,2
"C2CD4A",0,0,0,0,2,0,0,0,0,2,2,2
"C2orf43",0,0,0,0,2,0,0,0,0,2,2,2
"C2orf47",0,0,0,0,2,0,0,0,0,2,2,2
"C2orf48",0,0,0,0,2,0,0,0,0,2,2,2
"C2orf61",0,0,0,0,2,0,0,0,0,2,2,2
"C3orf14",0,0,0,0,2,0,0,0,0,2,2,2
"C3orf58",0,0,0,0,2,0,0,0,0,2,2,2
"C4BPB",0,0,0,0,2,0,0,0,0,2,2,2
"C4orf17",0,0,0,0,1,1,0,0,0,2,2,2
"C5orf20",0,0,0,0,2,0,0,0,0,2,2,2
"C5orf30",0,0,0,0,2,0,0,0,0,2,2,2
"C5orf46",0,0,0,0,2,0,0,0,0,2,2,2
"C6orf10",0,0,0,0,2,0,0,0,0,2,2,2
"C6orf120",0,0,0,0,2,0,0,0,0,2,2,2
"C6orf195",0,0,0,0,2,0,0,0,0,2,2,2
"C6orf203",0,0,0,0,2,0,0,0,0,2,2,2
"C7orf60",0,0,0,0,1,1,0,0,0,2,2,2
"C7orf62",0,0,0,0,2,0,0,0,0,2,2,2
"C7orf65",0,1,0,0,1,0,0,0,0,2,2,2
"C7orf66",0,0,0,0,2,0,0,0,0,2,2,2
"C8orf31",0,0,0,0,2,0,0,0,0,2,2,2
"C8orf44",0,0,0,0,2,0,0,0,0,2,2,2
"C8orf74",0,0,0,0,2,0,0,0,0,2,2,2
"C8orf76",0,0,0,0,1,1,0,0,0,2,2,2
"C9orf129",0,0,0,0,1,1,0,0,0,2,2,2
"C9orf156",0,0,0,0,2,0,0,0,0,2,2,2
"C9orf43",0,0,0,0,2,0,0,0,0,2,2,2
"CABS1",0,0,0,0,2,0,0,0,0,2,2,2
"CACTIN",0,0,0,0,2,0,0,0,0,2,2,2
"CADM1",0,0,0,0,1,1,0,0,0,2,2,2
"CALCOCO1",0,0,0,0,1,1,0,0,0,2,2,2
"CALM2",0,0,0,0,1,0,0,1,0,2,2,2
"CALML3",0,0,0,0,1,1,0,0,0,2,2,2
"CAMK1",0,0,0,0,2,0,0,0,0,2,2,2
"CAMK2B",0,0,0,0,1,1,0,0,0,2,2,2
"CAMK2G",0,0,0,0,1,1,0,0,0,2,2,2
"CANT1",0,0,0,0,2,0,0,0,0,2,2,2
"CAPN1",0,0,0,0,2,0,0,0,0,2,2,2
"CAPN5",0,0,0,0,1,1,0,0,0,2,2,2
"CAPN6",0,0,0,0,2,0,0,0,0,2,2,2
"CAPN7",0,0,0,0,2,0,0,0,0,2,2,2
"CAPS2",0,0,0,0,2,0,0,0,0,2,2,2
"CARD18",0,0,0,0,2,0,0,0,0,2,2,2
"CARKD",0,0,0,0,1,0,0,1,0,2,2,2
"CARNS1",0,0,0,0,2,0,0,0,0,2,2,2
"CASC3",0,0,0,0,2,0,0,0,0,2,2,2
"CASC4",0,0,0,0,1,1,0,0,0,2,2,2
"CASP1",0,0,0,0,1,1,0,0,0,2,2,2
"CASP10",0,0,0,0,2,0,0,0,0,2,2,2
"CASP5",0,0,0,0,1,1,0,0,0,2,2,2
"CAT",0,0,0,0,2,0,0,0,0,2,2,2
"CATSPER2",0,0,0,0,2,0,0,0,0,2,2,2
"CAV2",0,0,0,0,2,0,0,0,0,2,2,2
"CBLN3",0,0,0,0,2,0,0,0,0,2,2,2
"CBX3",0,0,0,0,2,0,0,0,0,2,2,2
"CCAR2",0,0,0,0,2,0,0,0,0,2,2,2
"CCDC104",0,0,0,0,0,0,0,2,0,2,2,2
"CCDC106",0,0,0,0,1,0,0,1,0,2,2,2
"CCDC113",0,0,0,0,2,0,0,0,0,2,2,2
"CCDC116",0,0,0,0,2,0,0,0,0,2,2,2
"CCDC120",0,0,0,0,1,1,0,0,0,2,2,2
"CCDC132",0,0,0,0,1,1,0,0,0,2,2,2
"CCDC137",0,0,0,0,2,0,0,0,0,2,2,2
"CCDC138",0,0,0,0,2,0,0,0,0,2,2,2
"CCDC144NL",0,0,0,0,2,0,0,0,0,2,2,2
"CCDC149",0,0,0,0,1,1,0,0,0,2,2,2
"CCDC157",0,0,0,0,2,0,0,0,0,2,2,2
"CCDC173",0,0,0,0,1,1,0,0,0,2,2,2
"CCDC181",0,0,0,0,1,1,0,0,0,2,2,2
"CCDC30",0,0,0,0,2,0,0,0,0,2,2,2
"CCDC47",0,0,0,0,2,0,0,0,0,2,2,2
"CCDC51",0,0,0,0,2,0,0,0,0,2,2,2
